image_path,xmin,ymin,xmax,ymax,label
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2338.980713,1789.980103,2499.914551,1940.317993,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,252.4262085,8.93883419,607.3324585,203.8440704,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,1621.661377,348.5303955,1855.036865,582.8520508,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,771.1102905,1138.163574,1088.391113,1459.439941,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,3327.17749,2927.419189,3609.099365,3183.592285,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,2750.843994,1191.610962,2996.058594,1426.827393,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,880.8190918,3022.877197,1137.094116,3281.214355,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,843.335022,3566.894531,1032.739136,3757.248291,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1264.113281,224.9345398,1495.4823,451.598114,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,2715.224365,262.6235962,2924.271729,458.2633057,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,3.793974876,2.48632431,220.4078674,206.5366669,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,683.4598999,849.1635742,939.9437866,1089.349365,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,1771.654663,2542.475586,2049.079346,2773.486084,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2352.59668,188.0929871,2592.065186,421.6249695,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,1510.155273,1988.006104,1830.860107,2318.608887,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,3390.522705,3806.21875,3760.105225,3990.957275,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,6.869120836,2337.836182,177.677063,2567.41748,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,7.406833172,2940.480225,126.5444183,3182.133789,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1870.308838,1059.073242,2046.980713,1225.630127,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,725.6704712,2092.915283,994.1264038,2378.744873,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,810.7837524,3103.220703,977.4115601,3271.41626,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,605.3484497,1271.427246,1425.084839,2091.587891,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,404.841217,2771.562256,625.3087769,3025.112305,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,2994.535889,2395.130859,3247.919678,2655.546631,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,3086.100098,236.5995941,3340.310303,480.7112122,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,2506.422119,954.5169678,2997.300293,1493.886108,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,3023.926514,1555.12854,3285.692139,1855.415771,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,460.3673096,1018.510681,624.5794067,1185.285889,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,784.2820435,1551.707764,1059.562744,1790.222534,Tree
Carlos Vera Arteaga RGB_2_0_7600_4000_11600.png,3303.468506,8.685773849,3599.085205,146.5240021,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,2652.364746,1029.204956,2873.947021,1260.129883,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,1962.197754,2837.871338,2192.432129,3068.399414,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,2087.720947,2938.648682,2290.661377,3150.089355,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,1095.98999,792.0678711,1337.152954,1038.541138,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,698.4970093,3785.19458,1055.373169,3992.159424,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,887.5270996,769.6428833,1175.970093,1043.859375,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,2694.599365,1209.190918,3019.765625,1544.557617,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,337.0512085,1937.933472,571.5584106,2183.19165,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1670.35498,2974.634521,1834.138306,3138.070801,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,2039.949585,592.3671265,2347.883057,965.7584839,Tree
Carlos Vera Arteaga RGB_2_0_7600_4000_11600.png,373.1116028,2364.430176,693.5484009,2615.65625,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,3103.021729,2391.920654,3424.729492,2720.47998,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,1567.9552,3224.143311,1825.873291,3459.564209,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,1894.543945,2787.820313,2119.79126,3007.828613,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,2245.410645,1627.576782,2444.527588,1815.080566,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,221.2275543,1518.906982,554.6759033,1853.2052,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,1469.203491,2019.765869,1770.76001,2329.643066,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,2189.275635,1810.020142,2558.794922,2210.803711,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2655.882324,3221.536621,2842.23999,3404.826904,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,534.4086914,3447.725098,840.6248169,3835.738281,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,1300.761841,1361.548462,1497.604126,1543.518799,Tree
Flora Pluas RGB_15_11400_0_15400_4000.png,978.2747803,1669.254395,1331.674316,2002.912476,Tree
Leonor Aspiazu RGB_12_11400_0_15400_4000.png,850.2069092,1263.525635,1616.388428,2011.384888,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,3447.193848,1038.743164,3690.201172,1301.559448,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,2948.536133,230.0626984,3360.335449,634.1963501,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,1347.086304,2774.21875,1606.083862,3041.552979,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,1604.451538,1687.674072,1855.751953,1953.403198,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,421.6166382,1624.129883,711.8424683,1988.166992,Tree
Manuel Macias RGB_5_3800_6879_7800_10879.png,727.062439,700.8898926,1019.590881,972.2518311,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2951.542969,3366.747559,3186.349365,3573.922607,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3624.218018,2861.900635,3992.089844,3539.938721,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,3078.714844,1906.414063,3296.148438,2126.809082,Tree
Leonor Aspiazu RGB_4_3800_0_7800_4000.png,3337.064697,1307.463989,3862.012695,1821.66748,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1865.824097,2210.64917,2109.797607,2464.788818,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,848.2174072,3021.010742,1016.843384,3169.133057,Tree
Manuel Macias RGB_6_7600_0_11600_4000.png,589.7405396,3415.499756,1080.643921,3995.132324,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2451.936523,722.7056885,2654.882568,903.9874268,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,3576.603027,1190.879761,3810.826416,1425.979614,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,368.225769,3693.369141,698.600708,4000.0,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,757.5259399,579.114502,1231.118896,1041.924927,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1380.263306,594.8079224,1646.460083,829.7733765,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2341.993408,2515.05249,2684.843506,2875.598633,Tree
Manuel Macias RGB_1_0_3800_4000_7800.png,2046.539307,3175.595703,2282.81665,3421.03125,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,10.00683546,2514.511475,192.761673,2717.028564,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,3428.455078,7.591380119,3741.92749,137.4766388,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2198.184326,3257.855225,2444.541504,3527.049316,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,3227.803711,2529.294678,3541.19165,2853.741455,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,2295.593018,2316.515381,2646.150635,2682.316162,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,1240.356934,2707.798584,1457.418579,2932.431152,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,1571.300537,2971.747314,1955.941284,3353.455811,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2396.070557,3135.104736,2592.92627,3313.950195,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,3283.512451,6.851711273,3572.841797,246.5876923,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2263.803711,3313.398926,2429.674561,3471.592285,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,2874.350586,2466.63208,3104.955078,2721.66626,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,635.3994751,58.52033615,857.5415649,285.0184631,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,678.6239624,1556.85791,1013.072815,1897.44165,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,3408.614746,298.9146118,3703.730713,600.3620605,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,3181.280273,1760.929321,3386.294678,1986.884766,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,233.4966278,2857.574219,512.5037842,3129.407715,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,1764.065063,1441.997559,1955.796753,1636.68042,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,1.999685168,984.5803833,186.898407,1344.686157,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2069.828613,303.9655151,2225.067139,462.1656494,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,1275.720215,3183.133789,1558.481567,3470.476318,Tree
Manuel Macias RGB_7_7600_3800_11600_7800.png,1982.609863,3303.613037,2216.743164,3555.328857,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,979.0101318,3033.041016,1354.947632,3440.3479,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,1531.446045,2208.823975,1723.395508,2400.392822,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,314.8061218,2960.447754,543.4852905,3231.526123,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,689.6572266,3619.827881,1126.505615,3995.411377,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,2428.937988,2277.627441,2699.754883,2511.241943,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,3132.447021,2588.857178,3319.755859,2782.171631,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,594.4814453,3567.01709,885.8099976,3895.629883,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,20.69818306,2996.91333,218.1137085,3191.651367,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2544.77002,3364.778809,2785.380859,3581.608887,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,1646.136963,1895.251465,1806.559082,2039.630371,Tree
Carlos Vera Arteaga RGB_2_0_7600_4000_11600.png,487.0259399,916.4246216,725.1917725,1174.361938,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2706.730957,12.68532753,2866.931641,167.1253815,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,3647.496582,2412.739258,3845.69751,2593.558105,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,1479.209717,2416.024414,1686.952515,2605.671875,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,1501.31665,2541.291016,1736.946289,2778.532715,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3386.765381,1480.592896,3715.905518,1837.796509,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,3400.15918,1235.272339,3639.717773,1493.803955,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,3095.161621,442.5379028,3334.191895,663.5386353,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,334.9666138,2814.127686,690.3549805,3171.288086,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2985.759521,2241.749268,3222.300781,2462.703125,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,828.6255493,2729.024658,1092.320313,2977.561523,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2046.430786,2156.61499,2298.162109,2390.473633,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,327.9923401,4.523110867,585.8974609,246.5278625,Tree
Carlos Vera Guevara RGB_12_8425_0_12425_4000.png,409.2497253,1638.572632,596.4541016,1838.312012,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,542.4643555,846.4651489,723.6828613,1021.264648,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,2354.592041,1599.106445,2655.115234,1892.815796,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2866.608154,2153.375,3029.274902,2304.040527,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3795.526123,1699.392334,3994.992676,2024.930786,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,3600.201172,861.9824219,3848.694824,1100.540771,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,1582.599976,1711.832153,1765.202148,1899.582153,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2195.184326,3254.855225,2446.541504,3529.049316,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,3853.154053,2760.185059,3992.087891,2928.930664,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,1400.186157,1562.809448,1657.494385,1796.53186,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,3287.732422,3193.879639,3821.786865,3680.565186,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,2777.889893,447.9759216,3071.979736,767.1494141,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,1737.71814,1530.592529,2055.413818,1854.681519,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,188.0871887,2959.900879,514.5199585,3336.374756,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1959.758301,878.5849609,2180.478516,1101.010742,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,31.48621368,3179.273926,409.3443909,3633.257813,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2252.707764,1609.903076,2573.720947,1983.380249,Tree
Carlos Vera Guevara RGB_12_8425_0_12425_4000.png,28.99281883,1676.396484,218.1704712,1848.197754,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,665.7227173,1660.371582,815.7756958,1830.353638,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,754.618042,1867.015869,896.8381348,2024.269897,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,602.8268433,1082.58728,1102.324951,1572.876709,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,3442.128662,481.5246277,3675.050049,702.6432495,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,2538.790527,416.9980164,2833.711426,676.5942993,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,2984.494629,3791.313965,3332.120361,3986.749756,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2738.095459,2646.558105,3000.413086,2869.544678,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,1198.244019,1907.276611,1548.126709,2301.608643,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,2516.096191,1772.725342,2857.501465,2109.749756,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1945.000854,455.7878418,2101.512451,613.9940796,Tree
Carlos Vera Arteaga RGB_0_0_0_4000_4000.png,2271.816895,3073.743164,2495.117432,3305.543701,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,467.5543518,992.5731812,719.0015869,1241.716675,Tree
Flora Pluas RGB_2_0_7600_4000_11600.png,3655.864746,2579.128662,3931.714844,2792.588135,Tree
Carlos Vera Arteaga RGB_6_3800_7600_7800_11600.png,513.0357666,3802.511475,739.5986328,3985.345703,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2286.424805,2113.309326,2635.171143,2466.427734,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,377.875885,3034.111572,716.2139893,3389.055176,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,3882.047119,938.3834839,3994.205078,1178.373413,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,2792.008789,2181.783447,3023.850098,2422.792236,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2256.081543,1991.206299,2420.699219,2157.270996,Tree
Carlos Vera Arteaga RGB_11_7600_11053_11600_15053.png,12.18053532,2753.905029,346.0960999,3637.473145,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,239.7186279,2685.981201,494.7011108,2939.481201,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,3128.655273,1234.265137,3451.176514,1584.804932,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,1216.342163,2647.999023,1404.595093,2848.383057,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1440.117798,3526.4375,1620.413208,3715.918701,Tree
Flora Pluas RGB_22_12782_7600_16782_11600.png,155.7460632,1093.817993,355.0923767,1257.79126,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1705.988159,860.5182495,1937.398804,1099.401245,Tree
Flora Pluas RGB_2_0_7600_4000_11600.png,2728.855957,2326.552002,3097.663818,2745.255127,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,2742.266846,243.040802,2902.390381,418.7231445,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,2849.518066,1685.355957,3120.55957,1929.706299,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,256.27034,1259.878296,442.8109131,1412.549683,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,177.9990387,316.8059998,424.9169922,561.6182251,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,3508.004639,1233.763916,3738.014404,1468.19873,Tree
Leonor Aspiazu RGB_13_11400_3800_15400_7800.png,612.1798706,3680.784912,870.2859497,3967.411377,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,2678.533691,2073.67749,2904.554932,2299.24292,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,1478.443481,515.9771729,2008.161255,1094.519043,Tree
Manuel Macias RGB_6_7600_0_11600_4000.png,2270.360107,1678.860962,2819.553223,2245.784424,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,4.965478897,2102.236816,133.6178131,2345.82251,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,2211.119629,1664.73584,2387.580078,1847.965942,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,679.769104,2374.77832,942.0049438,2620.227539,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,3007.928711,3727.051025,3326.876465,3998.32666,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,3286.99585,2079.322266,3467.886963,2282.310791,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,262.9354553,2285.924561,494.5705872,2508.464355,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,895.234375,1797.864502,1085.435425,1974.776611,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,487.8117065,992.7605591,746.0050049,1218.569336,Tree
Carlos Vera Arteaga RGB_5_3800_3800_7800_7800.png,3761.967529,2744.711182,3980.661865,2934.958496,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,471.2617798,3081.633301,783.97229,3411.141846,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2871.375977,1041.623657,3040.634766,1212.449707,Tree
Carlos Vera Arteaga RGB_8_7600_0_11600_4000.png,3163.72168,1417.907715,3368.539795,1635.263916,Tree
Carlos Vera Guevara RGB_13_8425_3800_12425_7800.png,4.945157528,2660.288574,119.2992935,2907.628174,Tree
Flora Pluas RGB_2_0_7600_4000_11600.png,3004.585205,1903.861084,3275.964111,2158.011963,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,2143.073975,2087.153564,2400.940186,2334.066162,Tree
Carlos Vera Arteaga RGB_0_0_0_4000_4000.png,2862.322998,3658.735352,3095.259766,3918.900391,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,1755.588989,61.4919548,2186.846191,500.3460999,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,2364.689697,598.8129272,2560.928711,782.5549927,Tree
Nestor Macias RGB_3_0_9024_4000_13024.png,3003.697266,15.08488464,3288.265381,276.3575745,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2870.700684,489.0563965,3099.394775,727.2643433,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,1820.675537,3527.795654,2233.245361,3914.236328,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,3441.566162,2143.436035,3651.973145,2365.067627,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,1256.006714,1217.237915,1520.710938,1467.257813,Tree
Leonor Aspiazu RGB_17_13134_3800_17134_7800.png,2.818793058,1515.47876,124.4778442,1726.616089,Tree
Manuel Macias RGB_0_0_0_4000_4000.png,1603.37085,2431.652344,1868.647949,2729.48291,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,2571.907715,2500.587402,2978.641357,2888.188477,Tree
Nestor Macias RGB_10_7600_7600_11600_11600.png,1223.366211,679.5791016,1410.007202,877.7889404,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,1980.915649,1756.921997,2128.859863,1883.718018,Tree
Flora Pluas RGB_15_11400_0_15400_4000.png,1490.115601,1762.400757,1843.847534,2145.808594,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,573.6613159,2872.38501,766.3082886,3083.326904,Tree
Leonor Aspiazu RGB_12_11400_0_15400_4000.png,3813.741699,2642.648926,3993.033691,2976.727295,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,3332.557861,19.09241104,3661.390137,364.6164246,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,8.093400002,851.2713013,189.170929,1017.894409,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,993.4180908,2716.06543,1324.349976,3069.331299,Tree
Manuel Macias RGB_1_0_3800_4000_7800.png,1195.328369,2093.654541,1446.116333,2369.696045,Tree
Manuel Macias RGB_1_0_3800_4000_7800.png,2226.33667,2837.863525,2398.361572,3036.285645,Tree
Flora Pluas RGB_20_12782_0_16782_4000.png,448.3205872,2351.056396,767.3922729,2691.47876,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1348.515625,631.5450439,1605.608032,876.5332642,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,3147.414551,447.06073,3324.135986,627.7335205,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,1534.455566,331.4425354,1754.978638,601.3069458,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,383.2356262,1868.123291,719.0653687,2210.324707,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,2685.173096,1664.73877,2872.313721,1803.460815,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,2549.655518,2811.39502,2700.108887,2965.672852,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,2917.843262,1459.529663,3112.807617,1645.032349,Tree
Nestor Macias RGB_10_7600_7600_11600_11600.png,89.57125854,1002.442017,338.0125122,1269.415161,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1619.977295,3099.011719,1819.55896,3311.947021,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,1690.512695,3829.318848,2103.86084,3989.009033,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,3875.426025,3088.911621,3997.649902,3344.65332,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,318.4417725,3565.92627,607.647522,3850.876465,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,2921.390869,749.8018799,3588.082031,1295.640381,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,580.9569702,1283.716919,960.8796387,1685.161377,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,2590.359375,2311.949463,2983.840088,2702.424561,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,1320.171631,1627.975098,1491.069946,1804.015015,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,3148.835205,3243.432373,3414.520264,3493.869629,Tree
Carlos Vera Arteaga RGB_5_3800_3800_7800_7800.png,3895.628174,956.9002075,3992.20459,1230.342896,Tree
Flora Pluas RGB_22_12782_7600_16782_11600.png,1040.214722,2087.070068,1288.264282,2338.488525,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,2128.954834,335.42453,2426.174072,652.7755737,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,556.005249,2607.479004,741.7755127,2807.206055,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,49.47284317,3618.02124,305.5813599,3862.581787,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,2248.637207,192.5007172,2423.461914,396.5556641,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,2992.236084,2610.833496,3181.244385,2823.855469,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,835.5620728,1220.020386,1347.377197,1710.310669,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2677.446777,2727.944824,3029.110352,3074.290527,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,123.4887238,1738.138428,506.0470581,2125.950439,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,1624.685181,1272.766968,1777.147583,1406.365112,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,2697.119629,2357.728271,2984.435303,2684.630615,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,1835.498779,2061.95166,2067.357666,2287.555664,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,2546.659912,3497.106689,2819.890381,3769.454834,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3084.892822,2455.240234,3394.795898,2779.696045,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,30.41657257,1510.012329,673.4846191,2329.309814,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,2100.218994,743.6428223,2319.474854,966.7365723,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,2671.054932,2482.023926,3006.300537,2817.469238,Tree
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,1284.946289,3779.996582,1624.720093,3990.210938,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,165.7463074,886.5073853,343.2981567,1076.811157,Tree
Manuel Macias RGB_2_0_6879_4000_10879.png,1963.277222,1371.93811,2219.8396,1634.845703,Tree
